,lres,lrs,loss
226,-7.7377377,1.8292049e-08,0.7255224585533142
227,-7.727728,1.8718547e-08,0.8175994157791138
228,-7.717718,1.9154987e-08,0.6301385164260864
229,-7.707708,1.9601627e-08,0.7643170356750488
230,-7.6976976,2.005868e-08,0.8152791261672974
231,-7.687688,2.0526368e-08,0.7146923542022705
232,-7.677678,2.1004961e-08,0.7628717422485352
233,-7.667668,2.1494737e-08,0.7679370641708374
234,-7.6576576,2.1995932e-08,0.7484607696533203
235,-7.647648,2.250879e-08,0.563735842704773
236,-7.6376376,2.303363e-08,0.6855189800262451
237,-7.6276274,2.3570708e-08,0.7616769075393677
238,-7.6176176,2.4120283e-08,0.7389442920684814
239,-7.607608,2.4682672e-08,0.6518083810806274
240,-7.5975976,2.52582e-08,0.7841352224349976
241,-7.5875874,2.5847148e-08,0.7427965402603149
242,-7.5775776,2.64498e-08,0.7650639414787292
243,-7.567568,2.7066505e-08,0.770561695098877
244,-7.5575576,2.7697618e-08,0.6184313893318176
245,-7.5475473,2.8343447e-08,0.8635613918304443
246,-7.5375376,2.9004303e-08,0.7428328990936279
247,-7.527528,2.9680567e-08,0.807852029800415
248,-7.5175176,3.0372632e-08,0.8099480867385864
249,-7.5075073,3.1080834e-08,0.7465187311172485
250,-7.4974976,3.1805516e-08,0.7873151302337646
251,-7.487488,3.2547092e-08,0.7022573947906494
252,-7.4774776,3.3305998e-08,0.8426724672317505
253,-7.4674673,3.4082596e-08,0.7481741905212402
254,-7.4574575,3.4877267e-08,0.6860619783401489
255,-7.447448,3.5690466e-08,0.6762353181838989
256,-7.4374375,3.6522664e-08,0.8109478950500488
257,-7.4274273,3.737427e-08,0.7155153751373291
258,-7.4174175,3.8245688e-08,0.7568165063858032
259,-7.4074078,3.9137426e-08,0.7026485204696655
260,-7.3973975,4.0049997e-08,0.8139040470123291
261,-7.3873873,4.0983846e-08,0.688971757888794
262,-7.3773775,4.1939426e-08,0.6783654093742371
263,-7.3673677,4.2917286e-08,0.7341866493225098
264,-7.3573575,4.3917993e-08,0.8808593153953552
265,-7.3473473,4.4942034e-08,0.6845298409461975
266,-7.3373375,4.5989903e-08,0.6996862888336182
267,-7.3273277,4.7062205e-08,0.7174214720726013
268,-7.3173175,4.815956e-08,0.6415297985076904
269,-7.3073072,4.92825e-08,0.7285370230674744
270,-7.2972975,5.0431574e-08,0.7532151937484741
271,-7.2872877,5.1607437e-08,0.6009478569030762
272,-7.2772775,5.2810773e-08,0.626629650592804
273,-7.267267,5.4042168e-08,0.7160681486129761
274,-7.2572575,5.5302216e-08,0.6568235754966736
275,-7.2472477,5.659164e-08,0.8427473306655884
276,-7.2372375,5.7911198e-08,0.6910833120346069
277,-7.227227,5.926152e-08,0.6811994314193726
278,-7.2172174,6.064326e-08,0.7607346773147583
279,-7.207207,6.205729e-08,0.7638561129570007
280,-7.197197,6.350429e-08,0.6617852449417114
281,-7.187187,6.498495e-08,0.6010354161262512
282,-7.1771774,6.650014e-08,0.703592836856842
283,-7.167167,6.805073e-08,0.6995770931243896
284,-7.157157,6.963748e-08,0.6588786840438843
285,-7.147147,7.126115e-08,0.70628821849823
286,-7.1371374,7.2922674e-08,0.6275310516357422
287,-7.127127,7.4623024e-08,0.7919795513153076
288,-7.117117,7.6363015e-08,0.6517866253852844
289,-7.107107,7.814349e-08,0.7791224718093872
290,-7.0970974,7.996549e-08,0.7598421573638916
291,-7.087087,8.183005e-08,0.689876139163971
292,-7.077077,8.3738094e-08,0.7891747355461121
293,-7.067067,8.569054e-08,0.7028099298477173
294,-7.0570574,8.76885e-08,0.9168003797531128
295,-7.047047,8.973314e-08,0.7607057094573975
296,-7.037037,9.1825456e-08,0.8983196020126343
297,-7.027027,9.396646e-08,0.7136472463607788
298,-7.0170174,9.6157386e-08,0.6815522909164429
299,-7.007007,9.83995e-08,0.7306841611862183
300,-6.996997,1.0069389e-07,0.7737790942192078
301,-6.986987,1.0304167e-07,0.758751630783081
302,-6.9769773,1.0544419e-07,0.6941514015197754
303,-6.966967,1.0790284e-07,0.8027937412261963
304,-6.956957,1.1041883e-07,0.6854188442230225
305,-6.946947,1.12993355e-07,0.613361120223999
306,-6.9369373,1.15627905e-07,0.6249710321426392
307,-6.926927,1.1832402e-07,0.579987645149231
308,-6.916917,1.2108299e-07,0.7409130334854126
309,-6.906907,1.2390616e-07,0.7864463329315186
310,-6.8968973,1.2679516e-07,0.7141072750091553
311,-6.886887,1.2975165e-07,0.7121081352233887
312,-6.876877,1.327771e-07,0.7650023698806763
313,-6.866867,1.3587292e-07,0.6913073062896729
314,-6.8568573,1.3904094e-07,0.7227326035499573
315,-6.846847,1.4228297e-07,0.7250456809997559
316,-6.836837,1.4560061e-07,0.6773372292518616
317,-6.826827,1.4899543e-07,0.6646923422813416
318,-6.8168173,1.5246941e-07,0.7429693937301636
319,-6.806807,1.5602456e-07,0.8794598579406738
320,-6.796797,1.596626e-07,0.8002033233642578
321,-6.786787,1.633853e-07,0.7932769656181335
322,-6.776777,1.6719497e-07,0.6608558893203735
323,-6.7667665,1.7109348e-07,0.7201839685440063
324,-6.756757,1.7508269e-07,0.7862012386322021
325,-6.746747,1.7916493e-07,0.9075987339019775
326,-6.736737,1.8334254e-07,0.7747266888618469
327,-6.7267265,1.8761756e-07,0.6095273494720459
328,-6.716717,1.9199204e-07,0.7143474817276001
329,-6.706707,1.9646853e-07,0.7696139216423035
330,-6.6966968,2.0104962e-07,0.7391641139984131
331,-6.6866865,2.057375e-07,0.7784136533737183
332,-6.6766768,2.105345e-07,0.7565209865570068
333,-6.666667,2.1544331e-07,0.7397891283035278
334,-6.6566567,2.2046683e-07,0.7000343203544617
335,-6.6466465,2.2560748e-07,0.8080039024353027
336,-6.6366367,2.3086774e-07,0.7604211568832397
337,-6.626627,2.3625066e-07,0.6612218022346497
338,-6.6166167,2.4175935e-07,0.5760056972503662
339,-6.6066065,2.4739649e-07,0.6341531872749329
340,-6.5965967,2.5316479e-07,0.7048869132995605
341,-6.586587,2.5906758e-07,0.6096835136413574
342,-6.5765767,2.6510827e-07,0.6952727437019348
343,-6.5665665,2.7128985e-07,0.7429670095443726
344,-6.5565567,2.7761524e-07,0.7458881735801697
345,-6.546547,2.8408812e-07,0.7261171340942383
346,-6.5365367,2.9071222e-07,0.7542070746421814
347,-6.5265265,2.974908e-07,0.7147252559661865
348,-6.5165167,3.044271e-07,0.7522451281547546
349,-6.506507,3.1152513e-07,0.7563673257827759
350,-6.4964967,3.18789e-07,0.7387933731079102
351,-6.4864864,3.2622225e-07,0.6649103164672852
352,-6.4764767,3.3382844e-07,0.8395926356315613
353,-6.466467,3.4161198e-07,0.8217835426330566
354,-6.4564567,3.495774e-07,0.7280492782592773
355,-6.4464464,3.5772854e-07,0.6595630645751953
356,-6.4364367,3.6606934e-07,0.6953155398368835
357,-6.426427,3.746046e-07,0.7720370888710022
358,-6.4164166,3.833393e-07,0.7461403608322144
359,-6.4064064,3.9227768e-07,0.67918860912323
360,-6.3963966,4.0142402e-07,0.6549334526062012
361,-6.386387,4.1078363e-07,0.7138042449951172
362,-6.3763766,4.203619e-07,0.7607522010803223
363,-6.3663664,4.3016357e-07,0.5592740774154663
364,-6.3563566,4.4019325e-07,0.7569637298583984
365,-6.3463464,4.504573e-07,0.7378323078155518
366,-6.336336,4.6096065e-07,0.6690447330474854
367,-6.3263264,4.7170843e-07,0.7522925138473511
368,-6.3163166,4.8270675e-07,0.6424480080604553
369,-6.3063064,4.939621e-07,0.8618572950363159
370,-6.296296,5.054799e-07,0.8629977703094482
371,-6.2862864,5.172657e-07,0.5952569246292114
372,-6.2762766,5.293262e-07,0.7847725749015808
373,-6.2662663,5.416686e-07,0.7980941534042358
374,-6.256256,5.5429877e-07,0.6654171943664551
375,-6.2462463,5.672228e-07,0.8020398020744324
376,-6.2362366,5.8044816e-07,0.640853762626648
377,-6.2262263,5.939825e-07,0.7692267298698425
378,-6.216216,6.078325e-07,0.6532955765724182
379,-6.2062063,6.2200473e-07,0.6925339698791504
380,-6.1961966,6.3650737e-07,0.7650405168533325
381,-6.1861863,6.513489e-07,0.7061028480529785
382,-6.176176,6.665365e-07,0.6402515769004822
383,-6.1661663,6.820774e-07,0.6993257999420166
384,-6.1561565,6.979808e-07,0.6895678043365479
385,-6.1461463,7.142557e-07,0.7443958520889282
386,-6.136136,7.309101e-07,0.6547644734382629
387,-6.1261263,7.4795196e-07,0.7940489649772644
388,-6.1161165,7.6539123e-07,0.6679520606994629
389,-6.1061063,7.8323797e-07,0.6013407111167908
390,-6.096096,8.015008e-07,0.8501595854759216
391,-6.0860863,8.201886e-07,0.7955207824707031
392,-6.0760765,8.393121e-07,0.7226399183273315
393,-6.0660663,8.5888246e-07,0.7901474833488464
394,-6.056056,8.7890913e-07,0.6624916195869446
395,-6.0460463,8.9940175e-07,0.6702611446380615
396,-6.0360365,9.2037226e-07,0.6319290399551392
397,-6.0260262,9.418327e-07,0.6560127139091492
398,-6.016016,9.637935e-07,0.723931074142456
399,-6.0060062,9.862653e-07,0.62455815076828
400,-5.995996,1.0092622e-06,0.7036054134368896
401,-5.985986,1.0327941e-06,0.8152503967285156
402,-5.975976,1.0568759e-06,0.7244734168052673
403,-5.965966,1.081518e-06,0.6663650274276733
404,-5.955956,1.1067359e-06,0.8057347536087036
405,-5.945946,1.1325407e-06,0.5980331897735596
406,-5.935936,1.1589482e-06,0.662132978439331
407,-5.925926,1.1859703e-06,0.763594388961792
408,-5.915916,1.2136237e-06,0.7600070834159851
409,-5.905906,1.2419205e-06,0.7220546007156372
410,-5.895896,1.2708786e-06,0.8736441135406494
411,-5.885886,1.3005103e-06,0.6701664328575134
412,-5.875876,1.3308345e-06,0.890807032585144
413,-5.865866,1.3618643e-06,0.8751838207244873
414,-5.855856,1.393619e-06,0.7532568573951721
415,-5.845846,1.4261126e-06,0.8140324354171753
416,-5.835836,1.4593654e-06,0.6688069701194763
417,-5.825826,1.493392e-06,0.7386873960494995
418,-5.815816,1.5282136e-06,0.8187230229377747
419,-5.805806,1.5638454e-06,0.6842642426490784
420,-5.795796,1.6003098e-06,0.7742184996604919
421,-5.785786,1.6376227e-06,0.7826285362243652
422,-5.775776,1.6758073e-06,0.6741034984588623
423,-5.765766,1.7148805e-06,0.6289838552474976
424,-5.755756,1.7548666e-06,0.7410471439361572
425,-5.745746,1.7957831e-06,0.6687586307525635
426,-5.735736,1.8376555e-06,0.7283734679222107
427,-5.7257257,1.8805043e-06,0.7916197776794434
428,-5.715716,1.9243503e-06,0.7156562805175781
429,-5.7057056,1.9692206e-06,0.7329264879226685
430,-5.695696,2.015135e-06,0.7198178768157959
431,-5.6856856,2.0621221e-06,0.5967229604721069
432,-5.675676,2.1102026e-06,0.8851810693740845
433,-5.6656656,2.1594064e-06,0.7043009996414185
434,-5.655656,2.2097552e-06,0.7292624711990356
435,-5.6456456,2.2612803e-06,0.7377674579620361
436,-5.635636,2.3140042e-06,0.6755288243293762
437,-5.6256256,2.3679602e-06,0.7551195621490479
438,-5.615616,2.4231715e-06,0.563645601272583
439,-5.6056056,2.479673e-06,0.7674090266227722
440,-5.595596,2.537489e-06,0.6790740489959717
441,-5.5855856,2.596656e-06,0.7147102355957031
442,-5.575576,2.6571995e-06,0.7558902502059937
443,-5.5655656,2.719158e-06,0.7020692825317383
444,-5.555556,2.7825577e-06,0.7284350395202637
445,-5.5455456,2.847439e-06,0.7300161123275757
446,-5.535536,2.9138298e-06,0.5965719223022461
447,-5.5255256,2.981772e-06,0.8331187963485718
448,-5.515516,3.051295e-06,0.6764335632324219
449,-5.5055056,3.1224424e-06,0.7015762329101562
450,-5.495496,3.1952452e-06,0.6452654600143433
451,-5.4854856,3.2697492e-06,0.7101538181304932
452,-5.475476,3.3459867e-06,0.7983717918395996
453,-5.4654655,3.4240054e-06,0.694087028503418
454,-5.455456,3.5038397e-06,0.7685980200767517
455,-5.4454455,3.5855392e-06,0.7467634677886963
456,-5.435436,3.6691395e-06,0.6371424198150635
457,-5.4254255,3.7546934e-06,0.7387107610702515
458,-5.415416,3.8422377e-06,0.7389605045318604
459,-5.4054055,3.931828e-06,0.7719655632972717
460,-5.3953958,4.0235022e-06,0.726851761341095
461,-5.3853855,4.117319e-06,0.620742917060852
462,-5.3753757,4.2133183e-06,0.5804953575134277
463,-5.3653655,4.3115606e-06,0.6443119049072266
464,-5.3553557,4.412089e-06,0.728102445602417
465,-5.3453455,4.5149663e-06,0.6415168046951294
466,-5.3353357,4.620237e-06,0.6510778665542603
467,-5.3253255,4.7279677e-06,0.7810713052749634
468,-5.3153157,4.8382053e-06,0.8216735124588013
469,-5.3053055,4.951018e-06,0.7088662385940552
470,-5.2952952,5.0664617e-06,0.735729455947876
471,-5.2852855,5.1845914e-06,0.5978604555130005
472,-5.275275,5.305481e-06,0.7950928211212158
473,-5.2652655,5.4291836e-06,0.7666764259338379
474,-5.255255,5.5557766e-06,0.7487006187438965
475,-5.2452455,5.685315e-06,0.8080192804336548
476,-5.235235,5.8178803e-06,0.9031334519386292
477,-5.2252254,5.95353e-06,0.8118294477462769
478,-5.215215,6.0923494e-06,0.7965359687805176
479,-5.2052054,6.2343984e-06,0.7851753234863281
480,-5.195195,6.3797665e-06,0.6199063062667847
481,-5.1851854,6.5285176e-06,0.7459205985069275
482,-5.175175,6.680744e-06,0.6506227254867554
483,-5.1651654,6.836512e-06,0.7278385162353516
484,-5.155155,6.9959196e-06,0.7266317009925842
485,-5.1451454,7.1590366e-06,0.8527542948722839
486,-5.135135,7.325965e-06,0.6699353456497192
487,-5.1251254,7.496777e-06,0.6581305861473083
488,-5.115115,7.6715805e-06,0.8210676908493042
489,-5.1051054,7.850451e-06,0.679092288017273
490,-5.095095,8.033501e-06,0.6357564926147461
491,-5.0850854,8.22081e-06,0.635174572467804
492,-5.075075,8.412496e-06,0.64764404296875
493,-5.0650654,8.608641e-06,0.6847385168075562
494,-5.055055,8.80937e-06,0.6724509000778198
495,-5.0450454,9.01477e-06,0.7996410727500916
496,-5.035035,9.224968e-06,0.7220131158828735
497,-5.0250254,9.4400575e-06,0.6545045375823975
498,-5.015015,9.6601725e-06,0.777817964553833
499,-5.0050054,9.885409e-06,0.7607124447822571
500,-4.9949946,1.0115919e-05,0.7039780616760254
501,-4.984985,1.0351782e-05,0.7426263093948364
502,-4.9749746,1.0593156e-05,0.7442368268966675
503,-4.964965,1.0840146e-05,0.607134222984314
504,-4.9549546,1.1092907e-05,0.7031917572021484
505,-4.944945,1.135155e-05,0.6687259674072266
506,-4.9349346,1.1616235e-05,0.7057202458381653
507,-4.924925,1.1887079e-05,0.6378969550132751
508,-4.9149146,1.21642515e-05,0.7736987471580505
509,-4.904905,1.2447873e-05,0.7101441621780396
510,-4.8948946,1.2738122e-05,0.7192078828811646
511,-4.884885,1.3035124e-05,0.6621342897415161
512,-4.8748746,1.3339066e-05,0.6939549446105957
513,-4.864865,1.3650079e-05,0.7022010087966919
514,-4.8548546,1.396836e-05,0.7974523305892944
515,-4.844845,1.4294046e-05,0.6944238543510437
516,-4.8348346,1.4627342e-05,0.7029155492782593
517,-4.824825,1.4968394e-05,0.7477909326553345
518,-4.8148146,1.5317413e-05,0.7252658605575562
519,-4.804805,1.5674554e-05,0.7236018180847168
520,-4.7947946,1.604004e-05,0.654509425163269
521,-4.784785,1.641403e-05,0.6242519617080688
522,-4.7747746,1.6796757e-05,0.7230406999588013
523,-4.764765,1.7188391e-05,0.6617482900619507
524,-4.7547545,1.7589175e-05,0.6705530881881714
525,-4.744745,1.7999284e-05,0.684728741645813
526,-4.7347345,1.8418976e-05,0.6181176900863647
527,-4.724725,1.8848432e-05,0.7057090401649475
528,-4.7147145,1.9287923e-05,0.7819421291351318
529,-4.7047048,1.9737641e-05,0.8140389323234558
530,-4.6946945,2.0197866e-05,0.7269818782806396
531,-4.6846843,2.0668822e-05,0.6613917350769043
532,-4.6746745,2.1150736e-05,0.6632146835327148
533,-4.6646643,2.1643911e-05,0.7052216529846191
534,-4.6546545,2.214856e-05,0.8517999649047852
535,-4.6446443,2.2665e-05,0.6793477535247803
536,-4.6346345,2.3193457e-05,0.7466902732849121
537,-4.6246243,2.3734263e-05,0.6784204244613647
538,-4.6146145,2.428765e-05,0.7385477423667908
