,fit_time,score_time,test_acc,train_acc,test_sen,train_sen,test_spe,train_spe
0,1.2807345390319824,0.4380357265472412,0.910394265232975,0.9192825112107623,0.0,0.11764705882352941,1.0,1.0
1,1.2776319980621338,0.4309709072113037,0.9032258064516129,0.9264573991031391,0.04,0.19607843137254902,0.9881889763779528,1.0
2,1.2345690727233887,0.4355461597442627,0.9068100358422939,0.915695067264574,0.0,0.06930693069306931,1.0,1.0
3,1.243377447128296,0.456268310546875,0.9068100358422939,0.9094170403587444,0.0,0.0,1.0,1.0
4,1.2184410095214844,0.4245338439941406,0.9100719424460432,0.9229390681003584,0.0,0.1568627450980392,1.0,1.0
