mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_acc,split1_test_acc,split2_test_acc,split3_test_acc,split4_test_acc,mean_test_acc,std_test_acc,rank_test_acc,split0_train_acc,split1_train_acc,split2_train_acc,split3_train_acc,split4_train_acc,mean_train_acc,std_train_acc,split0_test_sen,split1_test_sen,split2_test_sen,split3_test_sen,split4_test_sen,mean_test_sen,std_test_sen,rank_test_sen,split0_train_sen,split1_train_sen,split2_train_sen,split3_train_sen,split4_train_sen,mean_train_sen,std_train_sen,split0_test_spe,split1_test_spe,split2_test_spe,split3_test_spe,split4_test_spe,mean_test_spe,std_test_spe,rank_test_spe,split0_train_spe,split1_train_spe,split2_train_spe,split3_train_spe,split4_train_spe,mean_train_spe,std_train_spe
7.077334928512573,0.16271059541181238,0.9752831935882569,0.02907095210380784,0.001,2,scale,poly,"{'C': 0.001, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.8853046594982079,0.8781362007168458,0.899641577060932,0.8960573476702509,0.8741007194244604,0.8866481008741396,0.009889978856892735,30,0.6189536031589339,0.6115498519249754,0.6193293885601578,0.6129191321499013,0.631163708086785,0.6187831367761507,0.006932718886148611,0.28,0.36,0.2692307692307692,0.34615384615384615,0.2,0.2910769230769231,0.05775606733157535,18,0.29417571569595263,0.2744323790720632,0.2978303747534517,0.2781065088757396,0.3136094674556213,0.2916308891705657,0.014189187989003559,0.9448818897637795,0.9291338582677166,0.9644268774703557,0.9525691699604744,0.9407114624505929,0.9463446515825839,0.011796570862377908,30,0.9437314906219151,0.9486673247778875,0.9408284023668639,0.9477317554240631,0.9487179487179487,0.9459353843817355,0.0031423406734408265
6.93784532546997,0.16318480029429194,0.9702243804931641,0.043601965543889586,0.001,2,auto,poly,"{'C': 0.001, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.8853046594982079,0.8781362007168458,0.899641577060932,0.8960573476702509,0.8741007194244604,0.8866481008741396,0.009889978856892735,30,0.6189536031589339,0.6115498519249754,0.6193293885601578,0.6129191321499013,0.631163708086785,0.6187831367761507,0.006932718886148611,0.28,0.36,0.2692307692307692,0.34615384615384615,0.2,0.2910769230769231,0.05775606733157535,18,0.29417571569595263,0.2744323790720632,0.2978303747534517,0.2781065088757396,0.3136094674556213,0.2916308891705657,0.014189187989003559,0.9448818897637795,0.9291338582677166,0.9644268774703557,0.9525691699604744,0.9407114624505929,0.9463446515825839,0.011796570862377908,30,0.9437314906219151,0.9486673247778875,0.9408284023668639,0.9477317554240631,0.9487179487179487,0.9459353843817355,0.0031423406734408265
6.091161584854126,0.27688447216792217,0.8362969875335693,0.042794853797320925,0.001,5,scale,poly,"{'C': 0.001, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.8279569892473119,0.7706093189964157,0.7491039426523297,0.8387096774193549,0.802158273381295,0.7977076403393414,0.03380129209659284,51,0.8060217176702863,0.7660414610069102,0.8017751479289941,0.8081854043392505,0.8436883629191322,0.8051424187729147,0.024641615811412824,0.4,0.48,0.46153846153846156,0.5,0.28,0.4243076923076924,0.07953950304332241,9,0.7571569595261599,0.7255676209279368,0.7830374753451677,0.7534516765285996,0.7830374753451677,0.7604502415346064,0.021433567604788678,0.8700787401574803,0.7992125984251969,0.7786561264822134,0.8735177865612648,0.8537549407114624,0.8350440384675235,0.038784652096511295,49,0.8548864758144127,0.8065153010858835,0.8205128205128205,0.8629191321499013,0.9043392504930966,0.849834596011223,0.03436222276543221
7.0558277606964115,0.41550264678503007,0.9625117301940918,0.019398223001082404,0.001,5,auto,poly,"{'C': 0.001, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.8530465949820788,0.8028673835125448,0.8387096774193549,0.8530465949820788,0.8309352517985612,0.8357211005389237,0.01850161170160508,42,0.6692991115498519,0.6860809476801579,0.6715976331360947,0.6681459566074951,0.6572978303747534,0.6704842958696705,0.009222260375764752,0.36,0.48,0.38461538461538464,0.34615384615384615,0.24,0.36215384615384616,0.07690830627418925,11,0.4422507403751234,0.49950641658440276,0.46548323471400394,0.4358974358974359,0.40138067061143984,0.44890369963648113,0.03258029771808751,0.9015748031496063,0.8346456692913385,0.8853754940711462,0.9051383399209486,0.8893280632411067,0.8832124739348293,0.02537215929078673,41,0.8963474827245804,0.8726554787759131,0.8777120315581854,0.9003944773175543,0.9132149901380671,0.8920648921028601,0.014951783510284722
3.9818137645721436,0.1256129131004402,0.46297035217285154,0.015233419430233831,0.001,10,scale,poly,"{'C': 0.001, 'degree': 10, 'gamma': 'scale', 'kernel': 'poly'}",0.9068100358422939,0.899641577060932,0.9139784946236559,0.9139784946236559,0.9028776978417267,0.907457259998453,0.0057884227646118475,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.04,0.16,0.11538461538461539,0.15384615384615385,0.08,0.10984615384615384,0.045279931419439146,51,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9921259842519685,0.9724409448818898,0.9960474308300395,0.9920948616600791,0.9841897233201581,0.987379788988827,0.008405139821328208,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6.866440868377685,0.3053473484210547,0.9647050380706788,0.03457558202630749,0.001,10,auto,poly,"{'C': 0.001, 'degree': 10, 'gamma': 'auto', 'kernel': 'poly'}",0.9032258064516129,0.8853046594982079,0.899641577060932,0.910394265232975,0.8884892086330936,0.8974111033753642,0.009311438832863117,12,0.7546890424481737,0.7606120434353406,0.7569033530571992,0.747534516765286,0.7115384615384616,0.7462554834488923,0.01787467703645651,0.28,0.36,0.2692307692307692,0.34615384615384615,0.2,0.2910769230769231,0.05775606733157535,18,0.5498519249753209,0.558736426456071,0.5552268244575936,0.5355029585798816,0.46055226824457596,0.5319740805426886,0.036578843153017584,0.9645669291338582,0.937007874015748,0.9644268774703557,0.9683794466403162,0.9565217391304348,0.9581805732781425,0.011268130278094505,14,0.9595261599210266,0.9624876604146101,0.9585798816568047,0.9595660749506904,0.9625246548323472,0.9605368863550957,0.0016462474326182695
5.775609493255615,0.054521585931008094,0.793543004989624,0.008224560808829093,0.01,2,scale,poly,"{'C': 0.01, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.8888888888888888,0.8637992831541219,0.8673835125448028,0.8888888888888888,0.8741007194244604,0.8766122585802325,0.010555389382286071,36,0.6574531095755183,0.6697926949654491,0.6715976331360947,0.6720907297830375,0.6484220907297831,0.6638712516379766,0.009404141677082667,0.32,0.44,0.38461538461538464,0.34615384615384615,0.2,0.33815384615384614,0.08001419992319558,17,0.3830207305034551,0.44027640671273444,0.4260355029585799,0.40631163708086787,0.3431952662721893,0.39976790870556533,0.03421893379202636,0.9448818897637795,0.905511811023622,0.9169960474308301,0.9446640316205533,0.9407114624505929,0.9305530484578755,0.01623874849192859,39,0.9318854886475815,0.8993089832181639,0.9171597633136095,0.9378698224852071,0.9536489151873767,0.9279745945703878,0.018498968708674155
6.608686923980713,0.03889421643381795,0.9340091228485108,0.006331946825530132,0.01,2,auto,poly,"{'C': 0.01, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.8853046594982079,0.8781362007168458,0.899641577060932,0.8960573476702509,0.8741007194244604,0.8866481008741396,0.009889978856892735,30,0.6189536031589339,0.6115498519249754,0.6193293885601578,0.6129191321499013,0.631163708086785,0.6187831367761507,0.006932718886148611,0.28,0.36,0.2692307692307692,0.34615384615384615,0.2,0.2910769230769231,0.05775606733157535,18,0.29417571569595263,0.2744323790720632,0.2978303747534517,0.2781065088757396,0.3136094674556213,0.2916308891705657,0.014189187989003559,0.9448818897637795,0.9291338582677166,0.9644268774703557,0.9525691699604744,0.9407114624505929,0.9463446515825839,0.011796570862377908,30,0.9437314906219151,0.9486673247778875,0.9408284023668639,0.9477317554240631,0.9487179487179487,0.9459353843817355,0.0031423406734408265
3.5212874889373778,0.06811753436034204,0.48740429878234864,0.009679228048955888,0.01,5,scale,poly,"{'C': 0.01, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.9032258064516129,0.8924731182795699,0.8888888888888888,0.910394265232975,0.8920863309352518,0.8974136819576597,0.008096150548738322,11,0.9827245804540967,0.9851924975320829,0.9827416173570019,0.9812623274161736,0.9832347140039448,0.98303114735266,0.0012664445371984613,0.24,0.36,0.2692307692307692,0.34615384615384615,0.2,0.2830769230769231,0.061392133721188055,40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.968503937007874,0.9448818897637795,0.9525691699604744,0.9683794466403162,0.9604743083003953,0.9589617503345679,0.009177600114927643,13,0.9654491609081934,0.9703849950641659,0.965483234714004,0.9625246548323472,0.9664694280078896,0.96606229470532,0.0025328890743969174
6.610849809646607,0.04592218332824456,0.9378322124481201,0.011927460907089245,0.01,5,auto,poly,"{'C': 0.01, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.8530465949820788,0.8028673835125448,0.8387096774193549,0.8530465949820788,0.8309352517985612,0.8357211005389237,0.01850161170160508,42,0.6692991115498519,0.6860809476801579,0.6715976331360947,0.6681459566074951,0.6572978303747534,0.6704842958696705,0.009222260375764752,0.36,0.48,0.38461538461538464,0.34615384615384615,0.24,0.36215384615384616,0.07690830627418925,11,0.4422507403751234,0.49950641658440276,0.46548323471400394,0.4358974358974359,0.40138067061143984,0.44890369963648113,0.03258029771808751,0.9015748031496063,0.8346456692913385,0.8853754940711462,0.9051383399209486,0.8893280632411067,0.8832124739348293,0.02537215929078673,41,0.8963474827245804,0.8726554787759131,0.8777120315581854,0.9003944773175543,0.9132149901380671,0.8920648921028601,0.014951783510284722
